region,site,date,detection_type,survey_time,conductivity,correct_conductivity
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/12/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/13/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/13/2015,capture,day,93.5,
El Valle,Mata Ahogado,6/13/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/13/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/13/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/13/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/13/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/13/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,day,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,night,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,night,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,night,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,night,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,night,93.3,
El Valle,Mata Ahogado,6/14/2015,capture,night,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,93.3,
El Valle,Mata Ahogado,12/8/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/8/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/8/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/8/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/8/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/8/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.6,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,91.1,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.9,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.9,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.9,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.9,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.9,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.9,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.9,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.9,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.9,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.7,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.5,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.5,
El Valle,Mata Ahogado,12/12/2015,capture,day,90.5,
El Valle,Mata Ahogado,12/12/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/12/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/12/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/12/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/12/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/12/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/12/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/12/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/15/2015,capture,day,90.5,
El Valle,Mata Ahogado,12/15/2015,capture,day,90.5,
El Valle,Mata Ahogado,12/15/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/15/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/15/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/15/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/15/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/15/2015,visual,day,90.5,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,12/15/2015,visual,day,89.9,
El Valle,Mata Ahogado,6/13/2016,capture,day,89.9,
El Valle,Mata Ahogado,6/13/2016,capture,day,89.9,
El Valle,Mata Ahogado,6/13/2016,capture,day,89.9,
El Valle,Mata Ahogado,6/13/2016,capture,day,89.9,
El Valle,Mata Ahogado,6/13/2016,capture,day,89.9,
El Valle,Mata Ahogado,6/13/2016,visual,day,89.9,
El Valle,Mata Ahogado,6/13/2016,visual,day,89.9,
El Valle,Mata Ahogado,6/13/2016,visual,day,89.9,
El Valle,Mata Ahogado,6/15/2016,capture,day,89.9,
El Valle,Mata Ahogado,6/15/2016,capture,day,89.9,
El Valle,Mata Ahogado,6/15/2016,visual,day,89.8,
El Valle,Mata Ahogado,6/15/2016,visual,day,89.8,
El Valle,Mata Ahogado,12/4/2018,visual,day,89.8,
El Valle,Mata Ahogado,12/4/2018,visual,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.8,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.7,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.7,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.7,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.7,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.7,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.7,
El Valle,Mata Ahogado,12/6/2018,capture,day,89.7,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.6,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.5,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.5,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.5,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.5,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.5,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.5,
El Valle,Mata Ahogado,12/6/2018,capture,night,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,night,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,day,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,day,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,day,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,day,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,day,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,day,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,day,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,day,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,night,89.5,
El Valle,Mata Ahogado,12/6/2018,visual,night,89.5,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,capture,day,89.2,
El Valle,Mata Ahogado,12/7/2018,visual,day,89.2,
El Cope,Medina,12/13/2013,capture,day,89.2,
El Cope,Medina,12/13/2013,capture,day,89.2,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,capture,night,89.1,
El Cope,Medina,12/13/2013,call,day,89.1,
El Cope,Medina,12/13/2013,call,day,89.1,
El Cope,Medina,6/2/2014,capture,day,89.1,
El Cope,Medina,6/2/2014,capture,day,89.1,
El Cope,Medina,6/2/2014,capture,day,89.1,
El Cope,Medina,6/2/2014,capture,day,89.1,
El Cope,Medina,6/2/2014,capture,day,89.1,
El Cope,Medina,6/2/2014,capture,day,89.1,
El Cope,Medina,6/2/2014,capture,day,89.1,
El Cope,Medina,6/2/2014,capture,day,89.1,
El Cope,Medina,6/3/2014,capture,day,89.1,
El Cope,Medina,6/3/2014,capture,day,89.1,
El Cope,Medina,6/3/2014,capture,day,89.1,
El Cope,Medina,6/3/2014,capture,day,89.1,
El Cope,Medina,6/3/2014,capture,day,89.1,
El Cope,Medina,6/3/2014,capture,day,89.1,
El Cope,Medina,6/3/2014,capture,day,89.1,
El Cope,Medina,6/3/2014,capture,day,89.1,
El Cope,Medina,6/3/2014,capture,night,89.1,
El Cope,Medina,6/4/2014,capture,day,89.1,
El Cope,Medina,6/4/2014,capture,day,89.1,
El Cope,Medina,6/4/2014,capture,day,89.1,
El Cope,Medina,6/4/2014,capture,day,89.1,
El Cope,Medina,6/4/2014,capture,day,89.1,
El Cope,Medina,6/4/2014,visual,day,89.1,
El Cope,Medina,6/4/2014,call,day,89.1,
El Cope,Medina,6/20/2014,capture,day,89.1,
El Cope,Medina,6/20/2014,capture,day,89.1,
El Cope,Medina,6/20/2014,capture,day,89.1,
El Cope,Medina,6/20/2014,capture,day,89.1,
El Cope,Medina,6/23/2016,NA,day,89.1,
El Cope,Medina,6/25/2016,NA,day,89.1,
El Cope,Medina,6/28/2016,capture,day,89.1,
El Cope,Medina,6/28/2016,capture,day,89.1,
El Cope,Medina,6/28/2016,capture,day,89.1,
El Cope,Medina,6/28/2016,capture,day,88.3,
El Cope,Medina,6/28/2016,capture,day,88.3,
El Cope,Medina,6/28/2016,capture,day,88.3,
El Cope,Medina,11/12/2018,capture,day,88.3,
El Cope,Medina,11/12/2018,capture,day,88.3,
El Cope,Medina,11/12/2018,capture,day,88.3,
El Cope,Medina,11/12/2018,capture,day,88.3,
El Cope,Medina,11/13/2018,call,day,88.3,
El Cope,Medina,11/13/2018,call,day,87.6,
El Cope,Medina,11/14/2018,capture,day,87.6,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,capture,night,87.2,
El Cope,Medina,11/14/2018,call,day,87.2,
El Cope,Medina,11/14/2018,call,day,87.2,
El Cope,Medina,11/14/2018,call,day,87.2,
El Cope,Medina,11/14/2018,call,day,87.2,
El Cope,Medina,11/14/2018,call,day,87.2,
El Cope,Medina,11/14/2018,call,day,87.2,
El Cope,Medina,11/14/2018,NA,day,87.2,
El Cope,Medina,11/15/2018,call,day,87.1,
El Cope,Medina,11/15/2018,call,day,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,87.1,
El Cope,Medina,12/9/2018,capture,night,86.8,
Caribbean,Miguel de la Borda,7/16/2014,capture,day,86.8,
Caribbean,Miguel de la Borda,7/16/2014,capture,day,86.8,
Caribbean,Miguel de la Borda,7/16/2014,capture,day,86.8,
Caribbean,Miguel de la Borda,7/16/2014,capture,day,86.8,
Caribbean,Miguel de la Borda,7/16/2014,capture,day,86.8,
Caribbean,Miguel de la Borda,7/16/2014,capture,day,86.8,
Caribbean,Miguel de la Borda,7/16/2014,capture,day,86.8,
Caribbean,Miguel de la Borda,7/16/2014,capture,day,86.8,
Caribbean,Miguel de la Borda,7/16/2014,visual,day,86.7,
Caribbean,Miguel de la Borda,7/16/2014,visual,day,86.7,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.7,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.7,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.6,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.6,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.6,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.6,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.6,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.6,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.6,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.6,
Caribbean,Miguel de la Borda,7/28/2015,capture,day,86.1,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,86.1,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,86.1,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,86.1,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,86.1,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,86,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,86,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,86,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,85.5,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,85.5,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,85.5,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,85.5,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,85.5,
Caribbean,Miguel de la Borda,7/29/2015,capture,day,85.2,
Caribbean,Miguel de la Borda,1/19/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/19/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/19/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/19/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/20/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/20/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/20/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/20/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/20/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/20/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/20/2016,capture,night,85.2,
Caribbean,Miguel de la Borda,1/20/2016,visual,day,85.2,
Caribbean,Miguel de la Borda,1/21/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/21/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/21/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/21/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/21/2016,capture,day,85.2,
Caribbean,Miguel de la Borda,1/21/2016,capture,day,85,
Caribbean,Miguel de la Borda,1/21/2016,capture,day,85,
Caribbean,Miguel de la Borda,1/21/2016,capture,day,85,
Caribbean,Miguel de la Borda,1/21/2016,visual,day,85,
Caribbean,Miguel de la Borda,1/21/2016,visual,day,85,
Caribbean,Miguel de la Borda,1/21/2016,visual,day,85,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,85,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,85,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,85,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,85,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,85,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,85,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,85,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/26/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/26/2016,visual,day,84.1,
Caribbean,Miguel de la Borda,7/26/2016,visual,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,84.1,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,83.7,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,83.7,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,83.7,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,83.7,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,83.7,
Caribbean,Miguel de la Borda,7/27/2016,capture,day,83.7,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,capture,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,visual,night,82.6,
Caribbean,Miguel de la Borda,7/27/2016,visual,day,82.6,
Caribbean,Miguel de la Borda,7/27/2016,visual,day,82.6,
Caribbean,Miguel de la Borda,7/27/2016,visual,day,82.6,
Caribbean,Miguel de la Borda,7/27/2016,visual,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.6,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,capture,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,visual,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,visual,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,visual,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,call,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,visual,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,visual,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,visual,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,visual,day,82.4,
Caribbean,Miguel de la Borda,7/28/2016,visual,day,80.4,
El Cope,Omar Torrijos,11/9/2018,capture,night,80.4,
El Cope,Omar Torrijos,11/9/2018,capture,night,80.4,
El Cope,Omar Torrijos,11/9/2018,capture,night,80.4,
El Cope,Omar Torrijos,11/9/2018,capture,night,80.4,
El Cope,Omar Torrijos,11/9/2018,capture,night,80.4,
El Cope,Omar Torrijos,11/9/2018,capture,night,80.4,
El Cope,Omar Torrijos,11/9/2018,capture,night,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
Altos de Campana,Rabbit Stream,5/24/2014,capture,day,80.4,
